2015-07-08 15:06:05 - Humidity state updated to 94.00
2015-07-08 16:49:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:49:30 - Window_GF_Living state updated to CLOSED
2015-07-08 16:49:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:49:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:49:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:49:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:49:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:50:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:50:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:50:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:50:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:50:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:50:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:50:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:50:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:50:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:50:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:50:30 - Window_GF_Living state updated to CLOSED
2015-07-08 16:50:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:50:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:50:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:50:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:50:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:51:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:51:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:51:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:51:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:51:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:51:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:51:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:51:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:51:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:51:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:51:30 - Window_GF_Living state updated to CLOSED
2015-07-08 16:51:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:51:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:51:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:51:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:51:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:52:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:52:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:52:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:52:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:52:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:52:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:52:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:52:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:52:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:52:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:52:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:52:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:52:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:52:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:52:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:52:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:53:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:53:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:53:00 - Window_GF_Living state updated to OPEN
2015-07-08 16:53:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:53:00 - Window_FF_Bath state updated to OPEN
2015-07-08 16:53:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:53:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:53:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:53:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:53:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:53:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:53:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:53:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:53:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:53:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:53:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:54:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:54:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:54:00 - Window_GF_Living state updated to OPEN
2015-07-08 16:54:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:54:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:54:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:54:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:54:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:54:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:54:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:54:30 - Window_GF_Living state updated to CLOSED
2015-07-08 16:54:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:54:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:54:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:54:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:54:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:55:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:55:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:55:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:55:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:55:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:55:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:55:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:55:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:55:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:55:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:55:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:55:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:55:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:55:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:55:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:55:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:56:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:56:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:56:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:56:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:56:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:56:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:56:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:56:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:56:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:56:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:56:30 - Window_GF_Living state updated to CLOSED
2015-07-08 16:56:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:56:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:56:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:56:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:56:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:57:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:57:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:57:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:57:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:57:00 - Window_FF_Bath state updated to OPEN
2015-07-08 16:57:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:57:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:57:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:57:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:57:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:57:30 - Window_GF_Living state updated to CLOSED
2015-07-08 16:57:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:57:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:57:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:57:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:57:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:58:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:58:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:58:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:58:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:58:00 - Window_FF_Bath state updated to OPEN
2015-07-08 16:58:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:58:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:58:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:58:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:58:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:58:30 - Window_GF_Living state updated to CLOSED
2015-07-08 16:58:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:58:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:58:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:58:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:58:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:59:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:59:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:59:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:59:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:59:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:59:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:59:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:59:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:59:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:59:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:59:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:59:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:59:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:59:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:59:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:59:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:00:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:00:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:00:00 - Window_GF_Living state updated to OPEN
2015-07-08 17:00:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:00:00 - Window_FF_Bath state updated to OPEN
2015-07-08 17:00:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:00:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:00:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:00:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:00:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:00:30 - Window_GF_Living state updated to OPEN
2015-07-08 17:00:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:00:30 - Window_FF_Bath state updated to OPEN
2015-07-08 17:00:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:00:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:00:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:01:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:01:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:01:00 - Window_GF_Living state updated to OPEN
2015-07-08 17:01:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:01:00 - Window_FF_Bath state updated to OPEN
2015-07-08 17:01:00 - Window_FF_Bed state updated to OPEN
2015-07-08 17:01:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:01:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:01:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:01:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:01:30 - Window_GF_Living state updated to CLOSED
2015-07-08 17:01:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:01:30 - Window_FF_Bath state updated to OPEN
2015-07-08 17:01:30 - Window_FF_Bed state updated to OPEN
2015-07-08 17:01:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:01:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:02:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:02:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:02:00 - Window_GF_Living state updated to OPEN
2015-07-08 17:02:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:02:00 - Window_FF_Bath state updated to OPEN
2015-07-08 17:02:00 - Window_FF_Bed state updated to OPEN
2015-07-08 17:02:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:02:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:02:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:02:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:02:30 - Window_GF_Living state updated to OPEN
2015-07-08 17:02:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:02:30 - Window_FF_Bath state updated to OPEN
2015-07-08 17:02:30 - Window_FF_Bed state updated to OPEN
2015-07-08 17:02:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:02:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:03:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:03:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:03:00 - Window_GF_Living state updated to OPEN
2015-07-08 17:03:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:03:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:03:00 - Window_FF_Bed state updated to OPEN
2015-07-08 17:03:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:03:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:03:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:03:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:03:30 - Window_GF_Living state updated to CLOSED
2015-07-08 17:03:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:03:30 - Window_FF_Bath state updated to OPEN
2015-07-08 17:03:30 - Window_FF_Bed state updated to OPEN
2015-07-08 17:03:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:03:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:04:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:04:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:04:00 - Window_GF_Living state updated to OPEN
2015-07-08 17:04:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:04:00 - Window_FF_Bath state updated to OPEN
2015-07-08 17:04:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:04:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:04:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:04:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:04:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:04:30 - Window_GF_Living state updated to CLOSED
2015-07-08 17:04:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:04:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:04:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:04:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:04:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:05:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:05:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:05:00 - Window_GF_Living state updated to CLOSED
2015-07-08 17:05:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:05:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:05:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:05:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:05:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:05:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:05:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:05:30 - Window_GF_Living state updated to OPEN
2015-07-08 17:05:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:05:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:05:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:05:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:05:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:06:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:06:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:06:00 - Window_GF_Living state updated to OPEN
2015-07-08 17:06:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:06:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:06:00 - Window_FF_Bed state updated to OPEN
2015-07-08 17:06:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:06:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:06:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:06:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:06:30 - Window_GF_Living state updated to OPEN
2015-07-08 17:06:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:06:30 - Window_FF_Bath state updated to OPEN
2015-07-08 17:06:30 - Window_FF_Bed state updated to OPEN
2015-07-08 17:06:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:06:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:07:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:07:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:07:00 - Window_GF_Living state updated to CLOSED
2015-07-08 17:07:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:07:00 - Window_FF_Bath state updated to OPEN
2015-07-08 17:07:00 - Window_FF_Bed state updated to OPEN
2015-07-08 17:07:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:07:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:07:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:07:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:07:30 - Window_GF_Living state updated to CLOSED
2015-07-08 17:07:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:07:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:07:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:07:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:07:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:08:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:08:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:08:00 - Window_GF_Living state updated to CLOSED
2015-07-08 17:08:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:08:00 - Window_FF_Bath state updated to OPEN
2015-07-08 17:08:00 - Window_FF_Bed state updated to OPEN
2015-07-08 17:08:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:08:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:08:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:08:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:08:30 - Window_GF_Living state updated to OPEN
2015-07-08 17:08:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:08:30 - Window_FF_Bath state updated to OPEN
2015-07-08 17:08:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:08:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:08:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:09:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:09:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:09:00 - Window_GF_Living state updated to CLOSED
2015-07-08 17:09:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:09:00 - Window_FF_Bath state updated to OPEN
2015-07-08 17:09:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:09:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:09:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:09:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:09:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:09:30 - Window_GF_Living state updated to OPEN
2015-07-08 17:09:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:09:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:09:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:09:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:09:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:10:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:10:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:10:00 - Window_GF_Living state updated to OPEN
2015-07-08 17:10:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:10:00 - Window_FF_Bath state updated to OPEN
2015-07-08 17:10:00 - Window_FF_Bed state updated to OPEN
2015-07-08 17:10:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:10:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:10:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:10:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:10:30 - Window_GF_Living state updated to CLOSED
2015-07-08 17:10:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:10:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:10:30 - Window_FF_Bed state updated to OPEN
2015-07-08 17:10:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:10:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:11:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:11:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:11:00 - Window_GF_Living state updated to CLOSED
2015-07-08 17:11:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:11:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:11:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:11:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:11:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:11:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:11:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:11:30 - Window_GF_Living state updated to OPEN
2015-07-08 17:11:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:11:30 - Window_FF_Bath state updated to OPEN
2015-07-08 17:11:30 - Window_FF_Bed state updated to OPEN
2015-07-08 17:11:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:11:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:12:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:12:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:12:00 - Window_GF_Living state updated to OPEN
2015-07-08 17:12:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:12:00 - Window_FF_Bath state updated to OPEN
2015-07-08 17:12:00 - Window_FF_Bed state updated to OPEN
2015-07-08 17:12:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:12:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:12:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:12:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:12:30 - Window_GF_Living state updated to CLOSED
2015-07-08 17:12:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:12:30 - Window_FF_Bath state updated to OPEN
2015-07-08 17:12:30 - Window_FF_Bed state updated to OPEN
2015-07-08 17:12:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:12:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:13:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:13:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:13:00 - Window_GF_Living state updated to OPEN
2015-07-08 17:13:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:13:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:13:00 - Window_FF_Bed state updated to OPEN
2015-07-08 17:13:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:13:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:13:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:13:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:13:30 - Window_GF_Living state updated to CLOSED
2015-07-08 17:13:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:13:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:13:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 17:13:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:13:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:14:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 17:14:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 17:14:00 - Window_GF_Living state updated to OPEN
2015-07-08 17:14:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:14:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:14:00 - Window_FF_Bed state updated to OPEN
2015-07-08 17:14:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 17:14:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:14:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:14:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:14:30 - Window_GF_Living state updated to CLOSED
2015-07-08 17:14:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 17:14:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:14:30 - Window_FF_Bed state updated to OPEN
2015-07-08 17:14:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:14:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 17:15:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 17:15:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 17:15:00 - Window_GF_Living state updated to OPEN
2015-07-08 17:15:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 17:15:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 17:15:00 - Window_FF_Bed state updated to OPEN
2015-07-08 17:15:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 17:15:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 17:15:30 - Window_GF_Frontdoor state updated to OPEN
